                 E          Z          X           Y     THETA  Label
423    1297.284745  47.075677  22.834248   13.616393  0.000554   -1.0
424    3281.156680  24.361458   8.697896   13.633373  0.000337   -1.0
425     519.746067  41.972926  20.063688   56.134228  0.001242   -1.0
426     679.668055  15.031700   0.194879   31.636185  0.000659   -1.0
427     739.372240  46.297903  30.111757   12.414563  0.000678   -1.0
428      92.898682   5.717382  50.082436   45.193958  0.001406   -1.0
429     417.347232   3.250996  17.610241   -7.497710  0.000399   -1.0
430     279.044323   4.098476  18.582344   18.494425  0.000546   -1.0
431     742.850004  19.354125   1.753133  -13.224718  0.000278   -1.0
432      98.836011  31.270344  42.942539   61.052372  0.001555   -1.0
433    2957.720333  50.518783  13.524967   -0.861684  0.000282   -1.0
434     461.207225  10.210708 -10.041763   24.703907  0.000556   -1.0
435    1155.140906  16.974493  11.946038   22.126627  0.000524   -1.0
436     587.672245  28.030697  14.795553  -17.063089  0.000471   -1.0
437     804.459321  33.332149   1.812083   22.971273  0.000480   -1.0
438    2050.159178  16.015679  19.910391   12.136437  0.000486   -1.0
439     781.929584   5.703851 -15.669278  -14.973712  0.000452   -1.0
440     994.148370  53.326407  20.280445   11.158236  0.000482   -1.0
441    1588.342609  34.600902  10.529574   10.908554  0.000316   -1.0
442    1890.492280  49.902145   0.213813   22.882669  0.000477   -1.0
443     279.571139  26.099522  47.023014   18.584000  0.001053   -1.0
444    3912.151424  10.021642  -5.877786   -5.728526  0.000171   -1.0
445     384.178932  23.300615   2.140446   -9.246690  0.000198   -1.0
446    2262.596845  13.804898  -9.451475  -15.716864  0.000382   -1.0
447    1348.750444   7.114667  24.772707   -8.260421  0.000544   -1.0
448    1508.591346  22.200760   6.275308    8.579030  0.000221   -1.0
449    2852.143646  25.224788  11.791825    2.897527  0.000253   -1.0
450    1119.153180   2.059774  15.382577   13.758564  0.000430   -1.0
451    3902.776419  13.379064  -6.705445    3.996875  0.000163   -1.0
452    3296.202402  45.321255   3.588721   18.480881  0.000392   -1.0
453    2148.233763  42.166796 -13.842851   -8.128258  0.000334   -1.0
454     423.680240   4.948698  54.481663    7.113551  0.001145   -1.0
455     624.497215  31.178161  46.817825   39.763893  0.001280   -1.0
456    1051.052644  27.587222   8.199898   -8.477900  0.000246   -1.0
457    1192.412378  27.631134   6.424871   -7.327213  0.000203   -1.0
458     376.021848  17.334964  36.876873   10.323777  0.000798   -1.0
459     233.055963  40.592371   5.528539   44.371059  0.000931   -1.0
460     827.288259  42.604847   7.285979  -15.207769  0.000351   -1.0
461     426.062744  25.850295   0.206604   18.095329  0.000377   -1.0
462     446.080633   2.775270  19.307510    2.134051  0.000405   -1.0
463    2270.644874  32.452567 -13.424696    4.471019  0.000295   -1.0
464    2383.349640  19.600203   3.766782    6.716194  0.000160   -1.0
465    1406.863413  19.528559  19.253168    7.806233  0.000433   -1.0
466    3131.177379  41.462384  12.978471   -5.194265  0.000291   -1.0
467     671.523042  14.681525  14.214949  -29.233662  0.000677   -1.0
468     893.103670  38.971933   7.606901  -10.394443  0.000268   -1.0
469     485.065460   2.834966  15.270180   -7.579222  0.000355   -1.0
470     908.918605  49.047404  38.150589   23.153994  0.000929   -1.0
471    1772.304956  13.858996  -4.471401    6.524881  0.000165   -1.0
472     852.932844  10.221929  13.125254   -7.986685  0.000320   -1.0
473     691.268277   9.489133 -10.690621  -29.745195  0.000659   -1.0
474    1547.392781   9.763437  21.121483  -12.595363  0.000513   -1.0
475     361.987664  20.169981  51.979153  -26.470438  0.001215   -1.0
476     544.823401   5.754881 -22.828300  -28.676947  0.000764   -1.0
477     788.297906  49.251168  18.406691   18.338531  0.000541   -1.0
478     437.563078  48.720048  26.101418   16.122988  0.000639   -1.0
479     274.636829  16.715874  44.898319   48.878540  0.001383   -1.0
480    1111.309943  51.617732  38.280178   -9.057026  0.000819   -1.0
481    1069.991668   5.171546   1.709268   19.644756  0.000411   -1.0
482    2461.539708  19.675554  14.719178    8.840661  0.000358   -1.0
483    2894.863371  50.775270  -7.584706    9.232164  0.000249   -1.0
484    1185.141614   7.457713  -2.047231   -6.627213  0.000145   -1.0
485     926.603899  13.888202  30.842657    6.620237  0.000657   -1.0
486    3867.565481  12.133684  -0.657543    7.796902  0.000163   -1.0
487     465.067609  30.101159  14.065048   48.411743  0.001050   -1.0
488     558.571480   4.517429  29.810526  -13.535276  0.000682   -1.0
489     555.004585  26.406691   5.511043    5.539495  0.000163   -1.0
490     612.296162   3.575204 -29.934937   32.948994  0.000928   -1.0
491    2077.315372  28.204780  20.355574    0.182028  0.000424   -1.0
492    1559.183052  22.164269   4.846139  -13.362860  0.000296   -1.0
493     531.950963  21.435794   9.246182   14.907508  0.000366   -1.0
494     288.920067  10.995735  -6.101713  -72.082954  0.001508   -1.0
495     506.457533   5.308243   4.044607  -10.158543  0.000228   -1.0
496    3295.031411  23.078489   5.091893   14.123820  0.000313   -1.0
497     609.994168   7.835216  -0.720374   14.331312  0.000299   -1.0
498    2257.108294   1.925998  11.933634  -11.910954  0.000351   -1.0
499     803.995594  35.161324   5.759469   15.790538  0.000350   -1.0
500     123.946053  44.213332  49.441505   19.988039  0.001111   -1.0
501     840.431990  36.213004  21.864336   33.220360  0.000828   -1.0
502     545.873734  23.475085  41.749485  -44.647743  0.001274   -1.0
503     205.222895  33.013037  17.714571   57.776249  0.001259   -1.0
504     756.326263  15.688867  46.551262   24.825806  0.001099   -1.0
505     276.462317  39.877608   8.564379   45.459866  0.000964   -1.0
506     688.025849   8.928221  14.999725   44.974068  0.000988   -1.0
507     240.263031   6.044120  31.295103  -13.549006  0.000711   -1.0
508    1479.189516  42.636387 -12.756815    5.887828  0.000293   -1.0
509     437.082670  42.181521 -24.170740    6.506474  0.000521   -1.0
510     684.116617  34.896020  50.979778   11.781690  0.001090   -1.0
511    1778.044083  22.013925   6.809296   30.687140  0.000655   -1.0
512    3067.302308  30.515558   8.186023    5.053966  0.000200   -1.0
513     714.943518  42.392347 -12.091014   29.591269  0.000666   -1.0
514    2082.348832  14.750521   9.852615   18.517429  0.000437   -1.0
515    1165.228154  15.630944   9.194028   20.360762  0.000466   -1.0
516     680.261367  19.342101  17.678101   24.722460  0.000633   -1.0
517    2333.828936  30.193210  19.083273   16.505295  0.000526   -1.0
518    1366.534917   8.515289  19.479792   21.425343  0.000604   -1.0
519     136.937221  19.797885  21.582388   30.407602  0.000777   -1.0
520     387.196544  32.096584 -40.503796   37.386547  0.001148   -1.0
521    2491.665757   9.328381  15.074827   14.024611  0.000429   -1.0
522     369.640144  16.956942  45.274933   47.213207  0.001363   -1.0
523    1324.833505  19.704022  12.112925   27.051081  0.000618   -1.0
524     487.663143  34.072578  58.384327    4.071962  0.001219   -1.0
525    2150.329480  19.348148   6.995187  -15.458222  0.000354   -1.0
526    1855.694591  30.242499  12.163706   28.069523  0.000637   -1.0
527    3043.739434  14.502375   4.980603   15.538186  0.000340   -1.0
528     461.081981  30.040014  27.711136   16.034626  0.000667   -1.0
529     971.825678  21.349647  -0.026399   33.607712  0.000700   -1.0
530     460.097385  48.854716  20.415150   48.735332  0.001100   -1.0
531     680.440973  52.909219  30.148903  -17.155071  0.000722   -1.0
532    2941.087039  13.240891  -0.580881   13.986531  0.000292   -1.0
533     434.815404   9.346228  27.188814   53.503010  0.001251   -1.0
534     634.228848   5.366986 -39.098244   -0.143120  0.000815   -1.0
535     761.032663  25.482341  -4.324479   -5.874584  0.000152   -1.0
536     390.024997  10.366824  28.956394   36.813522  0.000976   -1.0
537    1743.862921  37.074994  18.205744   18.184372  0.000536   -1.0
538     739.231637  42.559605  43.355938   48.583057  0.001356   -1.0
539    2944.514497   5.153716  11.163369   -4.439520  0.000250   -1.0
540    1573.039362   8.337034  10.016626   -7.890663  0.000266   -1.0
541     495.668101   7.703486  38.821541   -1.881430  0.000810   -1.0
542     934.186621  23.086413  21.804472    1.876087  0.000456   -1.0
543    1386.807351  22.108297 -10.416140  -32.152866  0.000704   -1.0
544    2331.222727   1.381438   9.261226    7.280140  0.000246   -1.0
545     354.473639  12.479294 -18.355705   46.066422  0.001033   -1.0
546     381.370785  19.084461  38.563072   26.092312  0.000970   -1.0
547    1254.237503  40.918339  40.310211    1.750658  0.000840   -1.0
548     533.833995  51.562839  48.789715   54.620796  0.001525   -1.0
549     390.662026  13.290384  49.351654  -13.535189  0.001066   -1.0
550    1066.899737  11.787814  17.660414    5.227403  0.000384   -1.0
551     579.743908   5.878499  38.586857   -7.473157  0.000819   -1.0
552     174.590122  41.597923  39.064880   46.902840  0.001271   -1.0
553     329.308313  42.141887  11.237658   14.494386  0.000382   -1.0
554     542.785035  24.846391  22.144152    5.788121  0.000477   -1.0
555     293.842922  16.364346  17.914948    9.741754  0.000425   -1.0
556    1442.155441  12.849656  10.418300    6.000606  0.000251   -1.0
557     940.008881  30.906051   2.767538  -40.480793  0.000845   -1.0
558    2031.853764  31.737150  -5.112646  -23.171089  0.000494   -1.0
559    1232.273961  35.973419  19.664101   39.648945  0.000922   -1.0
560     848.876315  25.101761  17.134081  -14.712971  0.000471   -1.0
561     611.582830  17.295550   1.457857    6.054652  0.000130   -1.0
562     551.925038   1.510577 -11.340560   28.255196  0.000635   -1.0
563     316.863416  37.032173  15.703983   28.683313  0.000681   -1.0
564     302.827669  21.330412  22.971241   36.767250  0.000903   -1.0
565    1556.322103  55.176746   0.557015   15.569315  0.000324   -1.0
566     667.688754  52.824274  24.733072   36.090893  0.000911   -1.0
567     455.108545  13.866891   7.892458   22.234346  0.000492   -1.0
568     299.156494   9.571757  12.419710   27.974871  0.000638   -1.0
569     195.502943  16.860018  64.436142   10.268679  0.001360   -1.0
570    1343.311292  13.859528  27.217478   11.839769  0.000619   -1.0
571     322.882676   4.398360  46.789108   32.992462  0.001193   -1.0
572    1556.629487  44.059053  -8.727998  -14.029037  0.000344   -1.0
573     964.960421  42.888784   8.027041    9.651174  0.000261   -1.0
574     783.200248   5.375669   9.298176   24.145781  0.000539   -1.0
575     261.790861   6.223234  29.022554   14.049026  0.000672   -1.0
576     180.724404   2.591936  13.497101    5.796741  0.000306   -1.0
577     708.918719   8.726844   5.110631  -21.998711  0.000471   -1.0
578     912.012517  26.833101   3.688962   17.858826  0.000380   -1.0
579     830.530568  14.965494 -16.660978   -0.663701  0.000347   -1.0
580     972.146129  50.611898  19.487440  -15.810002  0.000523   -1.0
581     546.740851  39.324494  37.122601   35.276119  0.001067   -1.0
582     557.226918  20.435512  10.296584   28.556824  0.000633   -1.0
583    3281.824835  10.358981 -13.189937    2.259913  0.000279   -1.0
584     298.537031  44.502829  13.990765    2.990777  0.000298   -1.0
585     189.883128  27.645711  53.153584    2.812124  0.001109   -1.0
586     464.161347  30.585039   3.890447   42.469765  0.000888   -1.0
587     416.648570  41.440617  31.096533   12.801032  0.000700   -1.0
588    1170.849715   7.944096  10.859769   27.896389  0.000624   -1.0
589     236.180029  36.857716  29.367147   32.205345  0.000908   -1.0
590     679.386238  38.176905  -5.168350   20.876741  0.000448   -1.0
591    1662.501378   8.646068  -9.904961   -0.910938  0.000207   -1.0
592     306.359266  47.800276  22.308228   12.294055  0.000530   -1.0
593    1554.283549  23.213356  13.781591   10.544252  0.000362   -1.0
594     996.211487   7.946382  16.812864   -1.428798  0.000352   -1.0
595    1548.023495  31.396453   2.971759   12.691751  0.000272   -1.0
596     228.282655  14.774900 -23.324879   77.146523  0.001680   -1.0
597     968.706066  44.515428 -25.132994   -1.029300  0.000524   -1.0
598    1669.473873  10.866835  15.108190    9.924723  0.000377   -1.0
599     582.216253  37.144642  23.328218   21.654951  0.000663   -1.0
600     666.611743  14.251774  38.740051  -10.101005  0.000834   -1.0
601     325.863333  39.618530  -7.215874   26.164764  0.000565   -1.0
602     469.746538  50.746553  18.809490  -10.617892  0.000450   -1.0
603    3045.247127   8.448702  -8.194674   -4.322148  0.000193   -1.0
604    2279.275189  21.984811   9.251668    0.445777  0.000193   -1.0
605    2049.880749  22.443694  -8.314850  -15.245473  0.000362   -1.0
606     699.045837  46.318934  -0.456350   34.676762  0.000722   -1.0
607     583.974781  15.359438  -3.236022   29.394136  0.000616   -1.0
608     254.225329   8.020382  44.290005   17.114820  0.000990   -1.0
609    1338.948915   9.445193  23.084620   10.023744  0.000525   -1.0
610     854.305718  13.949122  24.595171   -3.563405  0.000518   -1.0
611    2696.291371  30.331252  10.565395   -8.824430  0.000287   -1.0
612     646.493682  15.868048  -9.801332   23.411097  0.000529   -1.0
613     344.950008  17.095629  20.463696   18.295063  0.000572   -1.0
614     218.489110  29.565909  54.910503   17.294395  0.001199   -1.0
615    2670.722006  25.051902  11.431990    3.241998  0.000248   -1.0
616     205.648489  19.224473  37.602699   20.349319  0.000891   -1.0
617    2084.664846  21.857815  10.201577    2.951393  0.000221   -1.0
618     987.095439   8.914947   8.837118   39.175961  0.000837   -1.0
619     707.450757  16.716289  18.945646   22.690380  0.000616   -1.0
620    1911.102422  26.889720  17.450666   -1.495541  0.000365   -1.0
621     366.729434  29.931895  16.208488   60.109135  0.001297   -1.0
622     709.185830  21.339368 -19.521610  -16.350647  0.000531   -1.0
623    2801.467067  24.919657  19.153070    8.807621  0.000439   -1.0
624     522.329770  53.373068 -36.356258  -16.298265  0.000830   -1.0
625    2804.995939  50.229809  -2.158990   11.942806  0.000253   -1.0
626    1160.939094  34.018699  17.416615   14.479673  0.000472   -1.0
627     873.164436  45.675778  18.952240    1.603071  0.000396   -1.0
628    1341.570271  26.639950  25.273069    7.667354  0.000550   -1.0
629     932.431724  35.415197 -27.485357   29.376278  0.000838   -1.0
630     889.726204   9.458966  25.897160   17.786032  0.000655   -1.0
631    1428.297622   4.802273  -6.803625    1.208048  0.000144   -1.0
632    2016.512099   2.570608 -17.149916   -4.180411  0.000368   -1.0
633    1870.188961  20.342257 -17.079367    0.611491  0.000356   -1.0
634    2881.629422  14.774983  16.199213  -13.101652  0.000434   -1.0
635     440.292119  10.261784  16.340912   44.883801  0.000996   -1.0
636     435.787213  22.680578  19.877106   -7.265743  0.000441   -1.0
637    1690.109899  50.982941  18.779720   -8.834711  0.000432   -1.0
638    1299.009375  14.874318  15.123013   37.640682  0.000845   -1.0
639     790.349054  30.840154   3.581083   25.747339  0.000542   -1.0
640    1786.087897   7.033713  10.561872  -14.847171  0.000380   -1.0
641    1715.376600  36.839753 -18.894217   -2.396843  0.000397   -1.0
